           1 -0.395999998       1.40000004E-02
           2 -0.671999991       5.40000014E-02
           3 -0.856000006      0.134000003    
           4 -0.907999992      0.118000001    
           5 -0.871999979       6.40000030E-02
           6 -0.856000006      0.105999999    
           7 -0.927999973      0.100000001    
           8 -0.787999988       7.80000016E-02
           9 -0.751999974       2.19999999E-02
          10 -0.800000012       1.99999996E-02
          11 -0.828000009       1.20000001E-02
          12 -0.927999973     -0.129999995    
          13 -0.884000003     -0.175999999    
          14 -0.879999995     -0.165999994    
          15 -0.867999971     -0.164000005    
          16 -0.811999977     -0.208000004    
          17 -0.744000018     -0.184000000    
          18 -0.920000017     -0.206000000    
          19 -0.903999984     -0.175999999    
          20  -1.00800002     -0.272000015    
          21 -0.991999984     -0.225999996    
          22  -1.07200003     -0.241999999    
          23  -1.11600006     -0.236000001    
          24 -0.948000014     -0.236000001    
          25 -0.763999999     -0.211999997    
          26 -0.903999984     -0.284000009    
          27 -0.948000014     -0.307999998    
          28  -1.05999994     -0.303999990    
          29  -1.10000002     -0.301999986    
          30  -1.21200001     -0.330000013    
          31  -1.15199995     -0.375999987    
          32  -1.17999995     -0.393999994    
          33  -1.09200001     -0.425999999    
          34  -1.17200005     -0.446000010    
          35  -1.24800003     -0.451999992    
          36  -1.34800005     -0.490000010    
          37  -1.46800005     -0.588000000    
          38  -1.33200002     -0.572000027    
          39  -1.39199996     -0.568000019    
          40  -1.50000000     -0.607999980    
          41  -1.51999998     -0.614000022    
          42  -1.51999998     -0.674000025    
          43  -1.41600001     -0.642000020    
          44  -1.65600002     -0.694000006    
          45  -1.58000004     -0.666000009    
          46  -1.72000003     -0.705999970    
          47  -1.66400003     -0.702000022    
          48  -1.78400004     -0.740000010    
          49  -1.80799997     -0.751999974    
          50  -1.73199999     -0.730000019    
          51  -1.63600004     -0.695999980    
          52  -1.65600002     -0.699999988    
          53  -1.74399996     -0.723999977    
          54  -1.70400000     -0.713999987    
          55  -1.76800001     -0.734000027    
          56  -1.84399998     -0.758000016    
          57  -1.70400000     -0.731999993    
          58  -1.85599995     -0.772000015    
          59  -1.86000001     -0.777999997    
          60  -1.59599996     -0.703999996    
          61  -1.56799996     -0.677999973    
          62  -1.60399997     -0.675999999    
          63  -1.59599996     -0.671999991    
          64  -1.63999999     -0.689999998    
          65  -1.55999994     -0.670000017    
          66  -1.77999997     -0.751999974    
          67  -1.91999996     -0.779999971    
          68  -1.75199997     -0.740000010    
          69  -1.84399998     -0.779999971    
          70  -1.82400000     -0.751999974    
          71  -1.73599994     -0.720000029    
          72  -1.71200001     -0.703999996    
          73  -1.86399996     -0.759999990    
          74  -1.82400000     -0.762000024    
          75  -1.79200006     -0.763999999    
          76  -1.86800003     -0.768000007    
          77  -1.68799996     -0.681999981    
          78  -1.68799996     -0.717999995    
          79  -1.79999995     -0.765999973    
          80  -1.90799999     -0.772000015    
          81  -1.92799997     -0.765999973    
          82  -1.68799996     -0.685999990    
          83  -1.84000003     -0.759999990    
          84  -1.73599994     -0.727999985    
          85  -1.59599996     -0.703999996    
          86  -1.69200003     -0.695999980    
          87  -1.63999999     -0.703999996    
          88  -1.53600001     -0.662000000    
          89  -1.58000004     -0.670000017    
          90  -1.62000000     -0.689999998    
          91  -1.77999997     -0.755999982    
          92  -1.96000004     -0.786000013    
          93  -2.04800010     -0.811999977    
          94  -2.01200008     -0.804000020    
          95  -2.01200008     -0.814000010    
          96  -1.94400001     -0.797999978    
          97  -1.96800005     -0.805999994    
          98  -1.85599995     -0.762000024    
          99  -1.87600005     -0.782000005    
         100  -1.72800004     -0.734000027    
         101  -1.72800004     -0.744000018    
         102  -1.72000003     -0.730000019    
         103  -1.71599996     -0.748000026    
         104  -1.69599998     -0.734000027    
         105  -1.66799998     -0.720000029    
         106  -1.62399995     -0.695999980    
         107  -1.82799995     -0.762000024    
         108  -1.89199996     -0.777999997    
         109  -1.87600005     -0.769999981    
         110  -1.81599998     -0.772000015    
         111  -1.71200001     -0.736000001    
         112  -1.48800004     -0.629999995    
         113  -1.46800005     -0.625999987    
         114  -1.55599999     -0.639999986    
         115  -1.48399997     -0.666000009    
         116  -1.74000001     -0.699999988    
         117  -1.69200003     -0.734000027    
