           1 -0.388203025       5.89849092E-02
           2 -0.530864179      0.111111112    
           3 -0.706447184      0.105624139    
           4 -0.794238687      0.160493821    
           5 -0.997256517      0.102880657    
           6 -0.997256517      0.108367629    
           7 -0.986282587       5.34979440E-02
           8  -1.02469134      -3.70370373E-02
           9  -1.05212617      -3.15500684E-02
          10  -1.13991773      -4.25240062E-02
          11  -1.04115224      -8.09327811E-02
          12  -1.06310010      -6.99588507E-02
          13  -1.02469134      -9.60219465E-03
          14 -0.997256517       1.23456791E-02
          15 -0.964334726      0.122085050    
          16  -1.08504796      0.220850483    
          17  -1.05761313      0.245541841    
          18  -1.11796987      0.207133055    
          19  -1.11248291      0.141289443    
          20 -0.969821692       9.46502090E-02
          21 -0.914951980       7.54458159E-02
          22 -0.975308657      0.138545960    
          23  -1.05212617      0.144032925    
          24 -0.969821692      0.138545960    
          25  -1.07407403      0.174211249    
          26  -1.05212617      0.176954731    
          27  -1.04115224      0.113854595    
          28  -1.05761313      0.141289443    
          29  -1.03566527      0.130315498    
          30  -1.05761313      0.198902607    
          31  -1.12345684       8.64197537E-02
          32  -1.12894380      0.179698214    
          33  -1.12894380      0.212620035    
          34  -1.26063097      0.289437592    
          35  -1.17832649      0.259259254    
          36  -1.14540470      0.171467766    
          37  -1.22222221      0.176954731    
          38  -1.05761313      0.223593965    
          39  -1.36488342      0.300411522    
          40  -1.43621397      0.347050756    
          41  -1.56241429      0.374485582    
          42  -1.48559666      0.303155005    
          43  -1.49108362      0.399176955    
          44  -1.56241429      0.434842259    
          45  -1.40877914      0.432098776    
          46  -1.45816183      0.506172836    
          47  -1.43621397      0.484224975    
          48  -1.41975307      0.462277085    
          49  -1.43072701      0.497942388    
          50  -1.43072701      0.511659801    
          51  -1.44718790      0.508916318    
          52  -1.48010969      0.574759960    
          53  -1.55144036      0.629629612    
          54  -1.64471877      0.651577532    
          55  -1.72702336      0.722908080    
          56  -1.74348426      0.766803861    
          57  -1.82578874      0.769547343    
          58  -2.01234579      0.818930030    
          59  -2.11111116      0.835390925    
          60  -2.00685883      0.810699582    
          61  -2.00685883      0.821673512    
          62  -1.91358030      0.788751721    
          63  -2.05075455      0.805212617    
          64  -1.97393692      0.796982169    
          65  -1.84773660      0.742112458    
          66  -1.83127570      0.761316895    
          67  -1.94650209      0.791495204    
          68  -1.77640605      0.764060378    
          69  -1.89163232      0.764060378    
          70  -1.99039781      0.794238687    
          71  -2.01234579      0.810699582    
          72  -2.03429365      0.802469134    
          73  -2.01234579      0.816186547    
          74  -2.06172848      0.835390925    
          75  -2.11659813      0.843621373    
          76  -2.20438957      0.854595363    
          77  -2.11111116      0.838134408    
          78  -2.16598082      0.851851881    
          79  -2.24279833      0.862825811    
          80  -2.07818937      0.824416995    
          81  -2.02331972      0.821673512    
          82  -1.97393692      0.799725652    
          83  -1.94101512      0.791495204    
          84  -1.88065839      0.780521274    
          85  -1.96296299      0.783264756    
          86  -1.93552816      0.783264756    
          87  -1.96844995      0.807956100    
          88  -1.83127570      0.766803861    
          89  -1.83676267      0.777777791    
          90  -2.12757206      0.832647443    
          91  -2.04526758      0.818930030    
          92  -1.93552816      0.796982169    
          93  -1.94101512      0.780521274    
          94  -1.93552816      0.764060378    
          95  -1.79835391      0.728395045    
          96  -1.74348426      0.744855940    
          97  -1.85871053      0.766803861    
          98  -1.90260637      0.788751721    
          99  -1.83676267      0.780521274    
         100  -1.90260637      0.788751721    
         101  -1.85322356      0.766803861    
         102  -1.88614535      0.758573413    
         103  -1.71056247      0.728395045    
         104  -1.73799729      0.736625493    
         105  -1.79286695      0.731138527    
         106  -1.69958842      0.722908080    
         107  -1.67764056      0.698216736    
         108  -1.82578874      0.733882010    
         109  -1.94101512      0.802469134    
         110  -2.05624151      0.829903960    
         111  -2.17146778      0.846364856    
         112  -1.93552816      0.799725652    
         113  -2.00137186      0.796982169    
         114  -1.96296299      0.802469134    
         115  -1.91358030      0.791495204    
         116  -1.90260637      0.788751721    
         117  -1.89711928      0.777777791    
         118  -2.03978062      0.780521274    
         119  -1.78737998      0.739368975    
         120  -1.94650209      0.780521274    
         121  -1.95747602      0.805212617    
         122  -2.00137186      0.821673512    
         123  -2.06172848      0.818930030    
         124  -1.93004119      0.791495204    
         125  -1.99039781      0.796982169    
         126  -1.86968446      0.777777791    
         127  -2.02331972      0.816186547    
         128  -2.12208509      0.829903960    
         129  -1.99039781      0.805212617    
         130  -2.01783276      0.818930030    
         131  -2.29218102      0.882030189    
         132  -2.02331972      0.824416995    
         133  -1.79835391      0.772290826    
         134  -1.94650209      0.783264756    
         135  -1.97942388      0.794238687    
         136  -1.84224963      0.775034308    
         137  -1.97942388      0.791495204    
         138  -2.02331972      0.818930030    
         139  -1.95198905      0.769547343    
         140  -1.83676267      0.753086448    
         141  -1.79286695      0.747599423    
         142  -1.93004119      0.788751721    
         143  -2.01783276      0.827160478    
         144  -1.95198905      0.788751721    
         145  -1.97393692      0.783264756    
         146  -2.00137186      0.816186547    
         147  -2.00685883      0.810699582    
         148  -2.08367634      0.838134408    
         149  -2.17695475      0.849108338    
         150  -2.11659813      0.840877891    
         151  -2.31961584      0.879286706    
         152  -2.22085047      0.849108338    
         153  -2.16049385      0.843621373    
         154  -2.06172848      0.816186547    
         155  -2.21536350      0.860082328    
         156  -2.08916330      0.821673512    
         157  -2.03978062      0.805212617    
         158  -2.00137186      0.807956100    
         159  -2.14951992      0.832647443    
         160  -2.00137186      0.807956100    
         161  -2.11111116      0.827160478    
         162  -2.02880669      0.805212617    
         163  -1.96296299      0.794238687    
         164  -2.12757206      0.832647443    
         165  -2.11111116      0.846364856    
         166  -2.16049385      0.846364856    
         167  -1.88065839      0.783264756    
         168  -1.98491085      0.824416995    
         169  -2.05624151      0.818930030    
         170  -1.84224963      0.775034308    
         171  -1.94650209      0.794238687    
         172  -1.94650209      0.807956100    
         173  -1.85322356      0.786008239    
         174  -1.86968446      0.761316895    
         175  -1.72702336      0.742112458    
         176  -1.97942388      0.799725652    
         177  -2.01783276      0.786008239    
         178  -1.94650209      0.802469134    
         179  -1.82578874      0.733882010    
         180  -1.93004119      0.780521274    
         181  -2.10562420      0.846364856    
         182  -1.95747602      0.788751721    
         183  -1.69958842      0.722908080    
         184  -1.88065839      0.769547343    
         185  -2.02880669      0.813443065    
         186  -2.06721544      0.832647443    
         187  -2.08916330      0.818930030    
         188  -2.30864191      0.882030189    
         189  -2.17695475      0.849108338    
         190  -2.11659813      0.840877891    
         191  -1.96844995      0.799725652    
         192  -1.99039781      0.796982169    
         193  -2.04526758      0.821673512    
         194  -2.06172848      0.818930030    
         195  -2.03978062      0.818930030    
         196  -2.03429365      0.818930030    
         197  -2.03429365      0.816186547    
         198  -2.27023315      0.879286706    
         199  -1.95198905      0.786008239    
         200  -2.00685883      0.813443065    
         201  -2.02331972      0.813443065    
         202  -2.05624151      0.813443065    
         203  -2.12757206      0.832647443    
         204  -2.27023315      0.873799741    
         205  -2.25377226      0.865569293    
         206  -2.17695475      0.854595363    
         207  -2.29218102      0.876543224    
         208  -2.14951992      0.854595363    
         209  -2.08916330      0.832647443    
         210  -2.11111116      0.840877891    
         211  -2.03429365      0.810699582    
         212  -2.10013723      0.824416995    
         213  -2.16049385      0.854595363    
         214  -2.18792868      0.854595363    
         215  -2.07270241      0.829903960    
         216  -2.07270241      0.821673512    
         217  -2.15500689      0.843621373    
         218  -2.18244171      0.838134408    
         219  -2.00685883      0.794238687    
         220  -1.90809333      0.761316895    
         221  -1.85871053      0.753086448    
         222  -1.91358030      0.769547343    
         223  -2.00685883      0.799725652    
         224  -2.00137186      0.802469134    
         225  -2.12757206      0.813443065    
         226  -2.07270241      0.799725652    
         227  -1.94650209      0.755829930    
         228  -2.03978062      0.799725652    
         229  -1.88065839      0.794238687    
         230  -1.97942388      0.788751721    
         231  -1.97393692      0.805212617    
         232  -1.89163232      0.786008239    
         233  -1.84224963      0.753086448    
         234  -1.74348426      0.736625493    
         235  -1.88614535      0.772290826    
         236  -2.15500689      0.827160478    
         237  -1.93004119      0.788751721    
         238  -1.77091908      0.747599423    
         239  -1.73799729      0.717421114    
         240  -1.67215359      0.709190667    
         241  -1.88065839      0.775034308    
         242  -2.00137186      0.796982169    
         243  -1.94101512      0.796982169    
         244  -1.88614535      0.761316895    
         245  -1.96296299      0.783264756    
         246  -1.97942388      0.791495204    
         247  -2.19341564      0.849108338    
         248  -2.01783276      0.810699582    
         249  -1.91358030      0.777777791    
         250  -1.94650209      0.788751721    
         251  -1.88065839      0.750342965    
         252  -1.76543212      0.725651562    
         253  -1.86419749      0.775034308    
         254  -1.98491085      0.805212617    
         255  -1.88614535      0.783264756    
         256  -1.98491085      0.810699582    
         257  -2.05624151      0.813443065    
         258  -1.96844995      0.791495204    
         259  -1.52949250      0.670781910    
         260  -1.73799729      0.744855940    
         261  -1.82578874      0.769547343    
         262  -2.01783276      0.805212617    
         263  -1.91906726      0.796982169    
         264  -2.04526758      0.824416995    
         265  -2.06721544      0.832647443    
         266  -2.01783276      0.813443065    
         267  -2.01783276      0.794238687    
         268  -2.05075455      0.818930030    
         269  -1.91906726      0.783264756    
         270  -2.02880669      0.796982169    
         271  -1.77640605      0.764060378    
         272  -1.73251033      0.731138527    
         273  -1.79286695      0.755829930    
         274  -1.79286695      0.769547343    
         275  -1.93004119      0.788751721    
         276  -2.05624151      0.835390925    
         277  -2.13854599      0.843621373    
         278  -2.14951992      0.849108338    
         279  -1.88614535      0.775034308    
         280  -1.91906726      0.775034308    
         281  -1.82578874      0.758573413    
         282  -1.62277091      0.692729771    
         283  -1.70507550      0.733882010    
         284  -1.97393692      0.796982169    
         285  -2.12757206      0.827160478    
         286  -2.08367634      0.838134408    
         287  -1.92455423      0.799725652    
         288  -1.96844995      0.794238687    
         289  -1.92455423      0.758573413    
         290  -1.68312752      0.695473254    
         291  -1.67764056      0.717421114    
         292  -1.57887518      0.689986289    
         293  -1.62825787      0.681755841    
         294  -1.79286695      0.706447184    
         295  -1.77091908      0.736625493    
         296  -1.87517142      0.733882010    
         297  -1.68312752      0.689986289    
         298  -1.84773660      0.742112458    
         299  -1.80384088      0.753086448    
         300  -1.80384088      0.747599423    
         301  -2.00685883      0.796982169    
         302  -1.88065839      0.758573413    
         303  -2.16049385      0.832647443    
         304  -2.13305902      0.838134408    
         305  -2.01234579      0.802469134    
         306  -2.24279833      0.862825811    
         307  -2.03978062      0.816186547    
         308  -2.02880669      0.810699582    
         309  -1.93004119      0.791495204    
         310  -1.99588478      0.818930030    
         311  -1.99588478      0.799725652    
         312  -1.78737998      0.753086448    
         313  -2.03429365      0.813443065    
         314  -1.94650209      0.777777791    
         315  -2.00685883      0.810699582    
         316  -1.99588478      0.807956100    
         317  -1.96844995      0.799725652    
         318  -1.85322356      0.753086448    
         319  -1.84773660      0.755829930    
         320  -1.83127570      0.777777791    
         321  -2.01783276      0.813443065    
         322  -2.13305902      0.849108338    
         323  -2.17695475      0.862825811    
         324  -2.10562420      0.827160478    
         325  -2.06172848      0.807956100    
         326  -2.03429365      0.802469134    
         327  -2.02331972      0.799725652    
         328  -1.96844995      0.794238687    
         329  -2.10013723      0.824416995    
         330  -1.97942388      0.813443065    
         331  -2.14403296      0.851851881    
         332  -2.13854599      0.832647443    
         333  -1.92455423      0.780521274    
         334  -1.80932784      0.753086448    
         335  -1.92455423      0.775034308    
         336  -1.95747602      0.802469134    
         337  -1.86419749      0.772290826    
         338  -1.68861449      0.725651562    
         339  -1.71604943      0.706447184    
         340  -1.88065839      0.766803861    
         341  -1.73799729      0.711934149    
         342  -1.81481481      0.747599423    
         343  -2.02331972      0.788751721    
         344  -1.96296299      0.766803861    
         345  -1.99039781      0.783264756    
         346  -2.01234579      0.802469134    
         347  -1.80384088      0.750342965    
         348  -1.93004119      0.777777791    
         349  -1.96296299      0.799725652    
         350  -2.08367634      0.813443065    
         351  -1.88614535      0.764060378    
         352  -1.85322356      0.758573413    
         353  -2.02880669      0.796982169    
         354  -1.82578874      0.775034308    
         355  -1.95198905      0.799725652    
         356  -1.93552816      0.796982169    
         357  -1.68312752      0.722908080    
         358  -1.83127570      0.761316895    
         359  -1.95198905      0.791495204    
         360  -2.01783276      0.810699582    
         361  -2.07270241      0.816186547    
         362  -2.17695475      0.843621373    
         363  -1.97393692      0.807956100    
         364  -1.96296299      0.799725652    
         365  -1.82030177      0.747599423    
         366  -1.86968446      0.772290826    
         367  -1.95198905      0.794238687    
         368  -2.14403296      0.835390925    
         369  -1.91906726      0.786008239    
         370  -1.85871053      0.775034308    
         371  -1.91906726      0.777777791    
         372  -1.94650209      0.810699582    
         373  -1.99588478      0.810699582    
         374  -2.34156370      0.887517154    
         375  -2.19890261      0.857338846    
         376  -2.10562420      0.838134408    
         377  -2.10562420      0.838134408    
         378  -2.01234579      0.810699582    
         379  -2.15500689      0.860082328    
         380  -2.12208509      0.840877891    
         381  -2.21536350      0.860082328    
         382  -2.06172848      0.827160478    
         383  -1.97942388      0.807956100    
         384  -1.92455423      0.807956100    
         385  -1.68861449      0.731138527    
         386  -1.79286695      0.736625493    
         387  -1.97393692      0.788751721    
         388  -2.02880669      0.827160478    
         389  -2.06721544      0.796982169    
         390  -1.82578874      0.753086448    
         391  -1.85322356      0.764060378    
         392  -1.73799729      0.736625493    
         393  -1.67215359      0.717421114    
         394  -1.83676267      0.761316895    
         395  -2.00685883      0.810699582    
         396  -2.04526758      0.818930030    
         397  -2.16049385      0.843621373    
         398  -2.07270241      0.827160478    
         399  -1.90809333      0.783264756    
         400  -1.83127570      0.764060378    
         401  -1.93552816      0.794238687    
         402  -1.88065839      0.783264756    
         403  -1.83676267      0.775034308    
         404  -1.94650209      0.813443065    
         405  -1.99588478      0.802469134    
         406  -1.80932784      0.766803861    
         407  -1.80384088      0.764060378    
         408  -1.87517142      0.786008239    
         409  -2.02880669      0.799725652    
         410  -2.00137186      0.796982169    
         411  -1.95198905      0.796982169    
         412  -1.74897122      0.742112458    
         413  -2.03978062      0.794238687    
         414  -2.12757206      0.827160478    
         415  -2.16598082      0.832647443    
         416  -2.12208509      0.835390925    
         417  -2.18244171      0.851851881    
         418  -2.13305902      0.840877891    
         419  -2.03978062      0.816186547    
         420  -2.12208509      0.824416995    
         421  -2.31961584      0.887517154    
         422  -2.31961584      0.879286706    
         423  -2.31961584      0.887517154    
         424  -2.22633743      0.862825811    
         425  -2.00137186      0.805212617    
         426  -1.97393692      0.810699582    
         427  -1.84773660      0.766803861    
         428  -1.87517142      0.775034308    
         429  -2.00137186      0.796982169    
         430  -1.81481481      0.744855940    
         431  -1.95198905      0.777777791    
         432  -1.62277091      0.703703701    
         433  -1.74897122      0.750342965    
         434  -1.90260637      0.786008239    
         435  -1.85871053      0.764060378    
         436  -1.99588478      0.794238687    
         437  -1.95747602      0.794238687    
         438  -1.97393692      0.772290826    
         439  -1.88065839      0.769547343    
         440  -1.89163232      0.777777791    
         441  -1.80384088      0.736625493    
         442  -1.83127570      0.750342965    
         443  -1.75994515      0.733882010    
         444  -1.77091908      0.736625493    
         445  -1.82578874      0.753086448    
         446  -1.77091908      0.717421114    
         447  -1.64471877      0.692729771    
         448  -1.69958842      0.722908080    
         449  -1.83127570      0.747599423    
         450  -1.84773660      0.758573413    
         451  -1.95198905      0.780521274    
         452  -1.84224963      0.780521274    
         453  -2.02331972      0.832647443    
         454  -2.08367634      0.835390925    
         455  -1.94101512      0.786008239    
         456  -1.96844995      0.777777791    
         457  -1.83676267      0.744855940    
         458  -1.85871053      0.777777791    
         459  -1.92455423      0.786008239    
         460  -1.99039781      0.805212617    
         461  -1.99588478      0.802469134    
         462  -1.89163232      0.769547343    
         463  -1.81481481      0.750342965    
         464  -1.82578874      0.761316895    
         465  -1.91358030      0.775034308    
         466  -1.96296299      0.786008239    
         467  -1.93004119      0.786008239    
         468  -1.96296299      0.791495204    
         469  -1.91906726      0.780521274    
         470  -1.86419749      0.772290826    
         471  -1.89163232      0.777777791    
         472  -1.83676267      0.744855940    
         473  -1.85871053      0.758573413    
         474  -1.83127570      0.780521274    
         475  -1.94650209      0.791495204    
         476  -1.96296299      0.780521274    
         477  -1.91358030      0.788751721    
         478  -1.96844995      0.813443065    
         479  -2.01234579      0.821673512    
         480  -1.80384088      0.758573413    
         481  -2.07818937      0.799725652    
         482  -2.03429365      0.794238687    
         483  -2.10013723      0.796982169    
         484  -1.99039781      0.807956100    
         485  -1.99039781      0.794238687    
